11477	10	27547	1888	1888
18728	13	27548	1993	1993
5942	9	9664	2004-##-##	####-##-##
11268	11	27548	1986	1986
5255	8	8775	1970-##-##	2008-##-##
11429	11	27548	1919	1919
20626	12	27540	1149	1149
12178	11	27548	1988	1988
16965	11	27549	2012	2012
11545	10	27543	1482	1482
10913	11	27549	2010	2010
19755	10	27548	1943	1943
18119	10	27548	1924	1924
4161	3	7832	2012-##-##	####-##-##
13756	10	27548	1913	1913
1492	3	7930	1985-##-##	####-##-##
4404	7	6735	1967-02-15	1967-02-15
4477	7	6568	1987-08-17	1987-08-17
15355	12	27548	1996	1996
22088	11	27547	1825	1825
12574	10	27548	1921	1921
15910	11	27548	1980	1980
4216	3	7817	1966-##-##	####-##-##
27440	11	27548	1937	1937
548	10	27548	1901	1901
13558	11	27548	1947	1947
15762	10	27548	1950	1950
838	7	6831	1894-07-30	1894-07-30
21974	10	27548	1947	1947
4238	3	8010	2009-##-##	####-##-##
4590	4	2090	1963-##-##	1968-##-##
2968	9	10562	1997-##-##	####-##-##
16058	10	27548	1946	1946
14405	11	27548	1953	1953
8807	13	27549	2007	2007
12658	11	27548	1978	1978
16315	10	27547	1869	1869
2096	2	7244	2004-##-##	2005-##-##
3466	6	7072	2013-11-##	####-##-##
12188	11	27548	1948	1948
19722	12	27548	1996	1996
18520	13	27549	2006	2006
18451	10	27547	1861	1861
1752	0	6592	1890-02-18	1890-02-18
17999	11	27549	2013	2013
13393	10	27547	1879	1879
3685	2	7690	2009-##-##	2014-##-##
3678	2	7650	2016-##-##	####-##-##
819	2	7535	2011-##-##	####-##-##
17033	11	27548	1994	1994
19187	12	27543	1492	1492
3235	6	7050	1926-##-##	####-##-##
18636	10	27546	1715	1715
23601	11	27548	1983	1983
639	6	8740	1807-##-##	####-##-##
20612	10	27548	1913	1913
23516	11	27549	2015	2015
13058	10	27546	1723	1723
21279	10	27548	1904	1904
2303	4	3064	2012-##-##	####-##-##
14131	11	27547	1824	1824
2471	7	6557	1993-12-14	1993-12-14
3730	2	7741	2005-##-##	2007-##-##
14216	10	27547	1881	1881
398	8	8775	1986-##-##	2006-##-##
2011	3	8082	1979-##-##	####-##-##
278	8	8769	1968-##-##	####-##-##
13407	11	27548	1961	1961
1675	8	8865	1994-##-##	2001-##-##
779	2	7499	1996-##-##	1997-##-##
22890	11	27545	1658	1658
27131	10	27547	1867	1867
12332	13	27548	1933	1933
18637	10	27547	1887	1887
3723	2	7792	1996-##-##	1997-##-##
5246	7	6769	1906-05-23	1906-05-23
26818	11	27548	1984	1984
19749	11	27549	2016	2016
26808	12	27548	1917	1917
2184	9	9522	1970-##-##	####-##-##
25398	11	27549	2011	2011
26213	10	27548	1942	1942
25071	12	27548	1971	1971
13932	10	27548	1909	1909
742	4	2086	2001-06-01	####-##-##
11935	11	27548	1999	1999
2	6	8731	1974-##-##	####-##-##
16215	11	27549	2004	2004
27400	11	27549	2016	2016
3570	2	7470	2007-##-##	2008-##-##
1748	0	6655	1981-05-01	1981-05-01
22341	11	27549	2008	2008
1859	0	6535	1947-05-29	1947-05-29
25740	10	27548	1952	1952
20498	10	27543	1457	1457
921	8	8808	2008-##-##	####-##-##
3530	2	7472	2006-##-##	2009-##-##
2252	0	6928	1907-04-22	1907-04-22
22423	10	27544	1564	1564
2570	4	4611	2003-##-##	####-##-##
5232	7	5049	2012-01-15	2012-01-15
5786	9	10594	2004-##-##	2006-##-##
12315	11	27548	1956	1956
4366	11	27549	2010	2010
4744	5	8250	100-##-##	####-##-##
24491	10	27548	1933	1933
17029	11	27548	1996	1996
14608	13	27543	1421	1421
22722	10	27548	1943	1943
19564	10	27548	1913	1913
4493	7	6743	2004-03-04	2004-03-04
3730	2	7210	2005-##-##	2007-##-##
10698	10	27548	1929	1929
5404	8	8770	1994-##-##	####-##-##
23914	12	27548	1995	1995
22302	10	27539	1093	1093
2933	3	7817	1991-##-##	####-##-##
3788	2	7271	2000-##-##	2006-##-##
12081	12	27548	1998	1998
16209	11	27549	2008	2008
25986	10	27535	0685	0685
22427	11	27548	1998	1998
16834	10	27548	1956	1956
17723	11	27548	1997	1997
689	4	4572	1940-##-##	1952-##-##
3921	3	8027	1939-##-##	####-##-##
1691	3	7840	1917-##-##	####-##-##
6356	9	10371	2001-##-##	2002-##-##
23272	10	27548	1917	1917
23546	11	27543	1410	1410
22514	10	27544	1517	1517
2803	9	9181	1976-##-##	####-##-##
197	2	7367	2006-##-##	2008-##-##
14229	11	27549	2008	2008
15146	10	27547	1885	1885
126	6	6954	1983-##-##	####-##-##
24562	10	27547	1885	1885
10838	10	27548	1924	1924
2259	4	1028	1980-##-##	####-##-##
18531	12	27548	1936	1936
1820	0	6659	1908-02-14	1908-02-14
4193	3	7874	1921-##-##	####-##-##
309	0	6561	1905-12-08	1905-12-08
3492	1	7093	1945-##-##	####-##-##
23379	10	27548	1927	1927
16604	11	27548	1980	1980
25816	10	27548	1939	1939
10914	13	27548	1986	1986
3100	2	7384	2003-##-##	2004-##-##
18831	10	27548	1937	1937
2867	11	27548	1985	1985
24548	10	27548	1983	1983
690	0	6767	1914-04-01	1914-04-01
825	7	6796	1831-03-13	1831-03-13
27137	10	27547	1846	1846
18592	10	27548	1940	1940
17405	11	27547	1855	1855
1817	7	6557	1939-11-11	1939-11-11
6239	12	27548	1995	1995
16537	11	27548	1952	1952
13625	11	27547	1861	1861
17204	10	27547	1886	1886
6026	9	9797	335-##-##	####-##-##
11694	11	27548	1992	1992
4220	11	27548	1959	1959
17588	11	27548	1998	1998
13568	10	27547	1891	1891
25662	11	27548	1995	1995
12886	12	27545	1602	1602
16960	11	27548	1917	1917
4596	4	1069	1982-##-##	####-##-##
23015	11	27547	1850	1850
8279	13	27548	1974	1974
18095	12	27548	1926	1926
22699	10	27547	1883	1883
538	4	2999	2003-##-##	####-##-##
26899	10	27548	1960	1960
21945	11	27544	1589	1589
22527	11	27549	2016	2016
4253	3	8143	2011-##-##	####-##-##
2952	7	6927	1938-02-21	1938-02-21
23736	10	27548	1924	1924
27393	11	27549	2005	2005
25808	12	27541	1255	1255
179	9	9495	1724-##-##	1806-##-##
17325	13	27548	1947	1947
20881	10	27548	1936	1936
1683	11	27548	1975	1975
3222	2	7360	2014-##-##	####-##-##
1912	6	7043	1968-##-##	1974-##-##
20907	10	27548	1936	1936
21252	12	27548	1954	1954
2353	10	27548	1904	1904
22487	11	27547	1891	1891
2974	0	6578	1930-01-10	1930-01-10
25412	10	27544	1503	1503
2865	0	6592	1930-12-01	1930-12-01
16140	10	27548	1904	1904
11094	10	27548	1912	1912
14459	11	27548	1983	1983
1822	3	7817	1969-##-##	####-##-##
10651	13	27549	2014	2014
13318	10	27547	1852	1852
14386	11	27548	1983	1983
16265	11	27549	2009	2009
21092	10	27548	1911	1911
1018	3	8029	1969-##-##	####-##-##
5265	9	9617	1969-##-##	####-##-##
2536	3	7823	1986-##-##	####-##-##
16521	10	27548	1949	1949
19380	10	27547	1897	1897
13259	12	27548	1983	1983
3505	2	7208	2002-##-##	2003-##-##
16884	10	27548	1957	1957
1271	11	27549	2009	2009
19967	10	27547	1869	1869
25616	10	27548	1907	1907
558	8	8818	1870-##-##	1872-##-##
14778	10	27544	1551	1551
2397	8	8838	1995-##-##	2007-##-##
2120	8	8873	1994-##-##	####-##-##
4629	4	2481	1943-##-##	1997-##-##
27192	12	27548	1994	1994
12440	11	27548	1992	1992
4424	4	4349	1954-##-##	####-##-##
2197	4	761	1954-##-##	1955-##-##
14336	10	27538	0990	0990
17340	12	27548	1983	1983
20149	13	27548	1917	1917
25498	10	27548	1950	1950
14881	13	27549	2006	2006
14715	11	27549	2000	2000
21438	10	27548	1916	1916
4020	3	7841	1911-##-##	1903-##-##
1496	10	27548	1948	1948
10895	10	27547	1889	1889
1943	7	6680	2014-09-04	2014-09-04
21110	11	27548	1998	1998
22830	10	27541	1206	1206
1677	3	8024	1990-##-##	####-##-##
19625	13	27549	2011	2011
25314	12	27548	1996	1996
22676	10	27548	1956	1956
16369	11	27548	1971	1971
19157	11	27549	2006	2006
19160	11	27549	2011	2011
19115	11	27548	1958	1958
1606	0	6535	1924-11-09	1924-11-09
908	8	8866	1860-##-##	1861-##-##
13445	10	27548	1923	1923
4583	7	6832	1966-04-24	1966-04-24
5312	8	8818	1870-##-##	1872-##-##
3736	2	7476	2007-##-##	2010-##-##
15086	12	27548	1963	1963
21058	12	27548	1983	1983
18543	11	27547	1893	1893
17777	11	27549	2002	2002
2148	6	6981	1931-##-##	####-##-##
3531	2	7468	2003-##-##	####-##-##
10931	11	27545	1655	1655
25055	10	27547	1824	1824
17574	10	27547	1822	1822
18251	11	27548	1989	1989
6215	9	10124	2005-##-##	2013-##-##
2005	0	6557	1931-03-16	1931-03-16
22399	10	27548	1964	1964
24188	11	27548	1997	1997
3992	3	8000	1985-##-##	####-##-##
16738	10	27547	1852	1852
2556	0	6516	1898-05-19	1898-05-19
18228	11	27548	1993	1993
23049	11	27542	1322	1322
4129	3	7854	2011-##-##	####-##-##
23732	10	27548	1958	1958
19585	11	27548	1961	1961
21442	11	27549	2015	2015
2626	9	9137	1994-##-##	1999-##-##
4119	3	7896	1963-##-##	####-##-##
3558	2	7664	2002-##-##	2014-##-##
3273	2	7367	2014-##-##	####-##-##
20291	12	27548	1962	1962
3096	0	6617	1942-09-22	1942-09-22
4077	6	7041	1946-##-##	####-##-##
6040	9	10181	2010-##-##	2015-##-##
16793	12	27548	1992	1992
20551	11	27546	1725	1725
4641	5	8513	2007-##-##	2013-##-##
5657	9	9331	1989-##-##	1999-##-##
2575	8	8794	1913-##-##	####-##-##
452	0	6602	1921-02-04	1921-02-04
23204	11	27549	2009	2009
15715	11	27549	2010	2010
5209	7	6529	1945-12-28	1945-12-28
13963	11	27548	1940	1940
3605	2	7240	2013-##-##	####-##-##
12833	10	27547	1879	1879
22477	11	27548	1996	1996
12514	11	27548	1972	1972
27279	10	27548	1908	1908
857	8	8774	1999-##-##	2001-##-##
17844	10	27548	1931	1931
3287	3	7823	1939-##-##	####-##-##
24438	11	27548	1919	1919
20609	10	27548	1989	1989
24253	10	27547	1862	1862
12077	11	27548	1960	1960
1450	8	8841	1905-##-##	1933-##-##
3386	1	6983	2012-##-##	####-##-##
11043	10	27548	1937	1937
15179	11	27548	1980	1980
3869	3	7837	1998-##-##	####-##-##
17854	11	27548	1987	1987
12712	10	27544	1528	1528
10919	10	27548	1954	1954
3620	2	7416	2005-##-##	####-##-##
25774	11	27548	1946	1946
21972	11	27542	1349	1349
24891	11	27548	1922	1922
23738	12	27549	2011	2011
18981	10	27548	1952	1952
4276	3	7943	1924-##-##	####-##-##
15296	10	27547	1888	1888
21410	10	27548	1948	1948
13061	11	27548	1991	1991
14342	12	27548	1936	1936
26859	10	27548	1934	1934
1839	0	6814	1935-11-07	1935-11-07
26371	10	27545	1653	1653
3588	2	7677	2014-##-##	####-##-##
1730	6	7061	1986-##-##	####-##-##
3015	0	6753	1941-06-09	1941-06-09
16218	11	27548	1948	1948
3790	2	7238	2016-##-##	####-##-##
18426	10	27548	1924	1924
24159	11	27549	2006	2006
12211	10	27548	1906	1906
584	0	6544	1925-06-27	1925-06-27
16268	11	27546	1735	1735
5015	5	8534	1996-##-##	####-##-##
16774	11	27548	1975	1975
19033	10	27548	1941	1941
2945	0	6535	1925-07-23	1925-07-23
3610	2	7711	2013-##-##	####-##-##
2318	3	7900	2002-##-##	####-##-##
24916	11	27544	1573	1573
2079	3	7942	1962-##-##	####-##-##
14645	10	27547	1879	1879
3541	2	7517	1990-##-##	1991-##-##
26353	11	27548	1961	1961
16661	11	27549	2002	2002
14790	11	27548	1999	1999
2150	3	7932	1960-##-##	####-##-##
20275	10	27548	1968	1968
12025	12	27549	2010	2010
6093	9	9913	1010-##-##	1050-##-##
22976	11	27548	1986	1986
3735	2	7245	2002-##-##	2003-##-##
4175	6	7151	1954-##-##	####-##-##
21172	11	27549	2011	2011
11174	10	27547	1883	1883
124	0	5121	1946-11-17	1946-11-17
17704	11	27549	2013	2013
26712	10	27548	1901	1901
12	4	1234	1897-##-##	1931-##-##
26875	10	27547	1873	1873
24436	10	27548	1937	1937
3089	4	4300	1982-##-##	1994-##-##
25461	11	27548	1946	1946
2049	9	10621	1980-##-##	####-##-##
14378	10	27547	1846	1846
24339	10	27548	1930	1930
3791	2	7653	2014-##-##	2015-##-##
26919	10	27548	1974	1974
17232	11	27548	1952	1952
21259	11	27548	1997	1997
3145	2	7242	2011-##-##	2012-##-##
19145	12	27548	1994	1994
13526	10	27547	1888	1888
389	8	8887	1997-##-##	2005-##-##
3008	3	7865	1997-##-##	####-##-##
1897	3	7877	1993-##-##	####-##-##
928	0	6610	1985-11-27	1985-11-27
19490	10	27547	1885	1885
1750	0	6771	1926-11-25	1926-11-25
3690	2	7733	2006-##-##	2012-##-##
24016	13	27548	1970	1970
24679	11	27549	2001	2001
24938	11	27548	1951	1951
22531	10	27548	1934	1934
1323	3	7935	1973-##-##	####-##-##
11761	10	27548	1941	1941
24819	10	27548	1944	1944
23004	10	27548	1939	1939
2454	4	3067	1957-##-##	1993-##-##
19918	13	27548	1997	1997
19481	11	27548	1920	1920
24133	11	27549	2012	2012
18933	10	27548	1931	1931
4025	11	27549	2001	2001
21245	11	27548	1955	1955
11952	10	27548	1930	1930
17734	11	27548	1938	1938
19846	11	27548	1985	1985
290	8	8845	1959-##-##	1962-##-##
14146	11	27548	1977	1977
18605	11	27548	1964	1964
27278	11	27548	1974	1974
14696	10	27548	1948	1948
26997	13	27548	1998	1998
3759	2	7225	2007-##-##	2009-##-##
3678	2	7380	2011-##-##	2015-##-##
1640	10	27548	1903	1903
21238	10	27548	1901	1901
12324	11	27548	1962	1962
18200	11	27549	2009	2009
13820	10	27547	1868	1868
3542	2	7261	2006-##-##	####-##-##
3832	3	7935	1992-##-##	####-##-##
14988	11	27545	1612	1612
21450	11	27549	2010	2010
20417	12	27548	1924	1924
15576	10	27548	1908	1908
17158	11	27548	1998	1998
17197	10	27548	1946	1946
21375	10	27548	1940	1940
13972	13	27549	2015	2015
23791	10	27547	1884	1884
25394	10	27542	1380	1380
11298	11	27549	2015	2015
17201	11	27548	1990	1990
1896	2	7518	2012-##-##	2013-##-##
20939	11	27549	2010	2010
16971	10	27547	1871	1871
3052	4	685	1952-##-##	1954-##-##
803	6	7025	1950-##-##	####-##-##
26149	10	27548	1928	1928
20617	11	27549	2003	2003
3761	2	7253	2001-##-##	2006-##-##
3698	2	7288	1996-##-##	1998-##-##
25665	10	27548	1964	1964
3576	2	7315	2000-##-##	####-##-##
3823	7	6673	2009-09-12	2009-09-12
3973	7	6557	1978-01-23	1978-01-23
698	2	7773	2009-##-##	2011-##-##
18154	11	27546	1762	1762
14920	10	27547	1880	1880
10753	11	27549	2000	2000
15396	10	27547	1886	1886
22078	11	27540	1131	1131
204	0	6603	1980-07-11	1980-07-11
25328	11	27548	1989	1989
15718	12	27541	1244	1244
26980	10	27548	1908	1908
18509	12	27548	1981	1981
26705	10	27548	1903	1903
2211	9	9186	1942-##-##	####-##-##
24452	10	27547	1887	1887
4226	12	27548	1982	1982
5211	6	8727	1984-##-##	####-##-##
20713	10	27548	1988	1988
26267	11	27548	1983	1983
12299	11	27548	1992	1992
22828	10	27548	1933	1933
15956	10	27548	1926	1926
12951	10	27531	0200	0200
15865	11	27548	1951	1951
1321	0	6838	1963-06-10	1963-06-10
11103	10	27547	1864	1864
26103	13	27548	1979	1979
17532	10	27547	1810	1810
3685	2	7587	2010-##-##	2012-##-##
12291	10	27548	1972	1972
3688	2	7736	2005-##-##	2006-##-##
14052	10	27548	1972	1972
3952	10	27548	1909	1909
3656	2	7579	1998-##-##	2000-##-##
21501	13	27548	1996	1996
18483	11	27549	2011	2011
18275	12	27548	1928	1928
26775	10	27547	1864	1864
21316	10	27548	1910	1910
3412	1	7062	2002-##-##	####-##-##
4615	4	447	1940-##-##	1943-##-##
21052	11	27548	1992	1992
414	7	6604	2017-02-17	2017-02-17
23443	13	27549	2009	2009
1055	3	7823	1952-##-##	####-##-##
19873	12	27548	1979	1979
22615	11	27547	1874	1874
25887	10	27547	1893	1893
10639	12	27548	1924	1924
17324	13	27548	1954	1954
14287	10	27547	1870	1870
4212	3	7940	1964-##-##	####-##-##
21822	10	27547	1898	1898
20568	11	27540	1188	1188
2285	4	1370	1946-##-##	1990-04-03
1317	0	6557	1939-12-21	1939-12-21
784	2	7674	1993-##-##	1995-##-##
2364	0	6547	1837-09-30	1837-09-30
166	8	8809	2000-##-##	2001-##-##
3801	2	7208	2001-##-##	####-##-##
26829	10	27548	1914	1914
13366	13	27549	2002	2002
516	0	6689	1969-05-16	1969-05-16
20293	10	27547	1872	1872
26694	10	27548	1914	1914
24157	10	27547	1895	1895
11114	11	27548	1986	1986
25414	11	27548	1930	1930
17302	10	27547	1861	1861
3683	2	7785	2015-##-##	2016-##-##
11624	11	27548	1914	1914
14268	11	27549	2008	2008
23568	12	27548	1914	1914
546	6	7050	1948-##-##	####-##-##
27020	10	27548	1978	1978
14102	13	27549	2007	2007
3691	2	7270	2016-##-##	####-##-##
4230	11	27548	1989	1989
14862	13	27548	1996	1996
26647	11	27549	2010	2010
12507	10	27531	0203	0203
5297	7	6544	2008-10-03	2008-10-03
25905	10	27548	1927	1927
116	0	6579	1940-05-09	1940-05-09
2760	2	7337	2006-##-##	2010-##-##
17749	11	27548	1961	1961
24786	10	27541	1248	1248
19808	11	27548	1996	1996
13215	11	27549	2006	2006
3554	2	7663	2013-##-##	2015-##-##
2763	4	1881	1985-##-##	1989-##-##
1380	0	6499	1944-##-##	1944-##-##
22656	11	27548	1987	1987
13356	12	27548	1928	1928
4470	11	27548	1963	1963
24410	11	27549	2008	2008
14452	10	27545	1698	1698
623	0	5121	1855-05-29	1855-05-29
17703	12	27547	1895	1895
1298	4	1681	2007-##-##	2013-##-##
1670	3	7992	2014-##-##	####-##-##
22445	11	27549	2010	2010
44	0	6506	1924-07-14	1924-07-14
16668	11	27549	2008	2008
26146	11	27549	2013	2013
1101	7	6771	1946-01-14	1946-01-14
24219	10	27548	1915	1915
19303	10	27548	1987	1987
843	0	6801	1932-09-04	1932-09-04
3375	3	7935	1925-##-##	####-##-##
20424	11	27548	1969	1969
3530	2	7339	1995-##-##	####-##-##
5627	9	9163	2008-##-##	####-##-##
23825	10	27548	1914	1914
19899	12	27549	2002	2002
12012	10	27548	1932	1932
20278	10	27548	1923	1923
23009	11	27547	1886	1886
21738	11	27548	1947	1947
21640	11	27548	1991	1991
1075	4	1340	1901-##-##	####-##-##
24870	12	27548	1961	1961
11853	11	27548	1973	1973
24545	11	27549	2013	2013
17399	13	27547	1810	1810
16262	11	27548	1934	1934
20352	10	27548	1911	1911
5497	9	8948	360-##-##	####-##-##
24926	11	27548	1945	1945
22852	10	27547	1801	1801
10673	12	27547	1876	1876
18534	11	27548	1967	1967
23966	10	27548	1979	1979
22009	10	27548	1971	1971
18611	10	27547	1849	1849
11229	10	27547	1895	1895
22593	10	27547	1860	1860
21050	13	27549	2007	2007
27175	11	27548	1974	1974
11099	12	27548	1944	1944
26223	11	27548	1940	1940
1746	6	7003	1964-##-##	####-##-##
27392	11	27549	2011	2011
16743	10	27543	1496	1496
